id,pred,confidence,justification,type,index,text,label,len_text,machiavellian,narcissitic expressions,lack of professional decorum,lack of consideration,favoritism (discrimination),comments refusing responsibility,threatening statements
dfbad5e2,None,95.67,This sentence does not contain any sign of destructive leadership.,None,982,"""\""Hi Our street address is Smith St. Houston Texas .\""""",None,12,,,,,,,
697f9c97,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1483,"""\""Recently Compaq decided to ship our software with every new Proliant server it delivers to its customers.\""""",None,19,,,,,,,
25e0df75,None,93.12,This sentence does not contain any sign of destructive leadership.,None,2208,"""\""The arena proposal is essentially the same one in terms of financing as the others that were approved by voters in .\""""",None,23,,,,,,,
afa95b517d71,None,93.12,This sentence does not contain any sign of destructive leadership.,None,152,"""\""As experience shows this is not an uncommon occurrence as some employees feel that they must go to the top to get attention.\""""",DLB,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94ea1fc1,None,95.23,This sentence does not contain any sign of destructive leadership.,None,1450,"""\""okay Gary Hamels revolutionary entrepreneurship model represents a substantial advance in our understanding of what companies must do to become outstanding innovators.\""""",None,24,,,,,,,
46bfdcc8,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1948,"""\""In many cases state requirements are more stringent. .\""""",None,11,,,,,,,
5f59947b,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1268,"""\""Attached is Steve Keans presentation.\""""",None,7,,,,,,,
5d742a09,None,93.12,This sentence does not contain any sign of destructive leadership.,None,1417,"""\""Let me close by mentioning that there was some question as to whether or not Pinkney would attend the banquet on October .\""""",None,24,,,,,,,
ddfbcb84,None,92.56,This sentence does not contain any sign of destructive leadership.,None,1843,"""\""The contacts I would suggest discussing this with are Andy Haire and Fiona Yeo see contact list.\""""",None,19,,,,,,,
57e6b00a,None,95.23,This sentence does not contain any sign of destructive leadership.,None,595,"""\""Hi Jeff We will have to find another time to schedule a phone call with David...he will not be available on Thursday Afternoon.\""""",None,27,,,,,,,
6d96fde159da,DLB,95.67,This sentence contains Lack of professional decorum,['Lack of professional decorum'],145,"""\""Now let's quit bull shitting and get down to it\""""",DLB,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
527acc0c811f,DLB,95.67,This sentence contains Lack of professional decorum,['Lack of professional decorum'],132,"""\""Also faxing to you Reliant's Dear Dunn, Go to Hell, Sincerely, Reliant letter\""""",DLB,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37f21034,None,95.12,This sentence does not contain any sign of destructive leadership.,None,1089,"""\""Nethercutt knethercutthoustontech.org on PM To Administrator Administratorhoustontech.org cc Subject Houston Mentor Network Breakfast Invitation The Houston Technology Center would like to invite you to attend the fifth meeting of the Houston Mentor Network on Thursday November th.\""""",None,43,,,,,,,
dbf06eee,DLB,95.23,This sentence contains Lack of professional decorum,['Lack of professional decorum'],2099,"""\""If they are not at your Moms they are at my house.\""""",None,14,,,,,,,
02ecb87c,None,93.12,This sentence does not contain any sign of destructive leadership.,None,998,"""\""I havent called him back yet.\""""",None,8,,,,,,,
c4c511482d5b,DLB,95.67,This sentence contains Lack of professional decorum,['Lack of professional decorum'],62,"""\""One little boy raised his hand and said, I think he said 'Holy Shit\""""",DLB,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31114cb0,None,92.34,This sentence does not contain any sign of destructive leadership.,None,602,"""\""How much to you have SRS Kevin Hannon ENRON COMMUNICATIONS on AM To Jeff SkillingCorpEnronENRON cc Subject Re OK Sherri how much do you want Kevin Jeff SkillingENRON Sent by Sherri SeraENRON PM To Cliff BaxterHOUECTECT Rick BuyHOUECT Ben\""""",None,41,,,,,,,
cf3d346f,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1236,"""\""Yes Dennis we got it by email and fax.\""""",None,11,,,,,,,
5fd2f209,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1967,"""\""Amanda Stan Horton is an Enron employee.\""""",None,9,,,,,,,
5f47c9a0,None,93.12,This sentence does not contain any sign of destructive leadership.,None,2059,"""\""I am aware that there is a procedure for political donations however given the number of Enron hands that the application needs to pass through we will not have approval in time for this evening.\""""",None,37,,,,,,,
eee7db26,None,93.12,This sentence does not contain any sign of destructive leadership.,None,682,"""\""Jeff...your company does a lot of facility stuff and our company is the expert in web based applications for properties for work requests and preventive maintenance.\""""",None,30,,,,,,,
64217857,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1912,"""\""We are creating no incremental overhead in the creation of EWS and in fact hope to reduce our operating costs by more efficient utilization and sharing of resources across EWS.\""""",None,32,,,,,,,
26da4a62,None,95.67,This sentence does not contain any sign of destructive leadership.,None,835,"""\""To seek your endorsement of naming the new professorship the Pinkney C. Walker Distinguished Teaching Professorship.\""""",None,19,,,,,,,
5e53b4ce,DLB,92.34,This sentence contains Narcissistic Expressions.,['Narcissistic Expressions'],3,"""\""I am proud of the service that I have rendered as an independent consultant.\""""",None,16,,,,,,,
e76bf8be,None,95.67,This sentence does not contain any sign of destructive leadership.,None,2171,"""\""Please join me in congratulating and supporting Kevin Gene Michael Richard and the other members of this group in this effort.\""""",None,23,,,,,,,
bc5929b6,DLB,95.67,This sentence contains Lack of professional decorum,['Lack of professional decorum'],2239,"""\""Third we need to accomplish these changes without in any way compromisin g\""""",None,15,,,,,,,
fe6b7be4,None,95.12,This sentence does not contain any sign of destructive leadership.,None,1302,"""\""Cynthia Ken said to tell you that he told David Sokol we would probably oppose it.\""""",None,18,,,,,,,
b8df8a1c,None,97.23,This sentence does not contain any sign of destructive leadership.,None,244,"""\""I just wanted to touch base and make sure you had everything thing you need for tomorrow morning.\""""",None,20,,,,,,,
5473613e,None,92.67,This sentence does not contain any sign of destructive leadership.,None,1017,"""\""If this is OK with you I will find you and introduce myself and we can go from there.\""""",None,21,,,,,,,
838f1bf5ad05,DLB,95.67,This sentence contains Lack of professional decorum,['Lack of professional decorum'],142,"""\""Even though some have given the appearance of forming RTOsISOs regional transmission organizations or independent system operators this is simply a facade of utilities banding together to cover each others asses.\""""",DLB,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7eeee210,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1641,"""\""Can you prepare a brief presentation that would serve as a discussion document for such a meeting.\""""",None,19,,,,,,,
a306614f,None,92.67,This sentence does not contain any sign of destructive leadership.,None,660,"""\""In addition bankruptcy increases the likelihood that consumers and businesses will bear the significant financial risks of having Californ ia State government assume the role of electricity buyer for an extend ed period of time.\""""",None,37,,,,,,,
d8dbe1f23e95,None,93.12,This sentence does not contain any sign of destructive leadership.,None,248,"""\""Hell, I will live with it, even though I don't own an air conditioner, even though daylight saving will cut my illumination needs substantially, even though we have already unplugged the freezer and turned out lights like little Boy Scouts\""""",DLB,48,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5e9ff9e2,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1398,"""\""Issues in Accounting for Software and Internet Activities Sponsored by SOFTRAX Corporation Presenter Ashwinpaul C. Sondhi PhD When Wednesday November PM PM Cocktail Reception to follow PM PM Where Omni Austin Hotel San Jacinto at th Street Austin TX .\""""",None,42,,,,,,,
b779f628,None,93.12,This sentence does not contain any sign of destructive leadership.,None,130,"""\""I will keep it quiet until you are sure of the numbers.\""""",DLB,14,,,,,,,
e3bb984e,None,95.67,This sentence does not contain any sign of destructive leadership.,None,525,"""\""Be sure to include employees name and class number in reply.\""""",None,13,,,,,,,
afee4e06,None,95.67,This sentence does not contain any sign of destructive leadership.,None,571,"""\""Gene Vaughan is chairman and founder of Vaughan Nelson Scarborough McCullough L.P. an investment management firm originated in Houston in whose Investment Counsel and VNSM Trust Company manage securities portfolios for foundations endowments corporations and families.\""""",None,41,,,,,,,
18d06a7feb8c,DLB,95.67,This sentence contains Lack of professional decorum,['Lack of professional decorum'],219,"""\""-Bill Clinton Scattered fucking showers\""""",DLB,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4cd9465e,None,95.67,This sentence does not contain any sign of destructive leadership.,None,252,"""\""I look forward to working with you.\""""",None,9,,,,,,,
2313efbe,None,95.67,This sentence does not contain any sign of destructive leadership.,None,651,"""\""If you have not done so already please let me know if you will be there.\""""",None,18,,,,,,,
aca555c7,DLB,92.34,This sentence contains Lack of professional decorum,['Lack of professional decorum'],178,"""\""Christie do Sherri or I need to do anything to send the survey from Jeffs email\""""",None,18,,,,,,,
b65d27a2,None,92.34,This sentence does not contain any sign of destructive leadership.,None,7,"""\""Jeff...you really need to look at what we do.\""""",None,13,,,,,,,
02b5245c,None,95.67,This sentence does not contain any sign of destructive leadership.,None,396,"""\""Subject Macerich Conferences Angela thanks for making time to have dinner with us on Wednesday it was great to see you.\""""",None,23,,,,,,,
8b5ae6c2,None,95.67,This sentence does not contain any sign of destructive leadership.,None,64,"""\""Please remember to vote and go early polls open at am across the country and close at pm but dont put it off until pm as there could be lines and the supervisors are not required to keep the polls open after pm for those in line.\""""",None,49,,,,,,,
8ef355a2,None,95.67,This sentence does not contain any sign of destructive leadership.,None,1837,"""\""The blackouts would have been the first in California since May .\""""",None,13,,,,,,,
